text,label
"와 이거 진짜 너무 예뻐요
왜 지금 샀을까 후회 될 정도로 너무 핏도 예쁘고
특히 주머니가 너무 포인트",1
"작년에 이어 이번에도 추가 구매합니다.
스타일 핏 다 좋아요.
다만 두께가 한여름에 입기는 살짝 덥긴하지만..
그만큼 세탁후에도 변형이 없어서 좋아요.",1
"만족도는 높고
옷이 좋습니다.
잘입겟습니다.
다른색 구매예정",0
좋아요 입을만해요 괜찮아요  잘 맞아요 이뻐요 ㅎㅎ 나중에 다른색으로 구매 할 의향 있어요,1
지금 날씨에 입기 딱 적당해요. 로고 부분이 양쪽으로 꼬매져있기만 해서 세탁하면 떨어질까 걱정되긴 하지만 깔끔하고 포인트되고 예쁘긴해요.,1
아주 추운 겨울 제외하고 간절기 용으로 입기 좋아요.,1
사이즈s샀는데 딱 맞음 생각보다 핏이 별로....ㅎㅎ아아,1
세미 와이드 중에서도 세미와이드라 조금 크게 이고 싶으신 분들은 1사이즈 업 하세요! 기본 템으로는 낫 배드,1
주문 별로,0
생각보다 컸어요. 근데 아방하게 입고 싶으명 괜차능ㄹ거같아요,1
건조돌려도 딱히 수축이있는것 갘지않고 좋아요,1
칼배송 굿,0
검수 잘좀 해서 보내주세요.. 택 끊어진거 보낸건 좀 아니잖아요.,1
"아 이거 물건이네요 잘삿어요 지금
날씨에 딱이에요 제몸에도 잘맞네요",1
"한번샀던제품이라 같은사이즈로샀는데
핏이다름
거기에 불량까지 당첨 
세탁하고 알아서 교환도안되네요",1
소재가 부드럽고 착용감이 편안해요. 데일리로 좋아요.,1
동생한테 사줬는데요 디자인도 맘에 들어하고 잘입네여,0
"기본으로  입는 후드티라  블랙과 그레이 주문합니다.
블랙하고 좋아서 그레이도 구입했어요..
할인도하고 내년에 두고 입으려고 미리 주문하였네요
신랑이 부탁해서  주문하였어요
원단도 도톰하고 좋습니다.
어느  옷에나 잘 어울리는 기본템이죠~~~",1
34000원에 이 정도면 다른 경량에 비해 아주 감사한 수준 🫰🏻🫰🏻,1
"살면서 리뷰 처음 달아봐요

태무에서 파는 몇천원 짜리 옷보다 못한 옷이네요

옷 파는사람 머리카락 이 옷 털빠짐 만큼 빠지면 좋겠네요",1
이쁘고 좋네요 따뜻하고 괜찮네요 ㅎㅎ 잘 입겠습니다,1
어깨 부드러워요,1
바지 허리싸이즈는 평소의 다른브랜드보다 한치수 크게 시키는게 좋을거 같네요 허리싸이즈가 이상하게 작게 표시된건지 작게나온건지를 뺀다면 입기 너무 좋습니다,1
편하개 아우터랑 입으면 무난하고 이뻐서 좋습니디,0
오버핏이긴한데 선호하는 핏이 아니였음 반품하기 귀찮아 그냥입음,1
디자인은 예쁜데 깃털이 자꾸 빠지네요...... 안에 검정 옷을 입으면 큰일날정도입니다,1
너무 마음에 듭니다 품질도 좋고 사진과 그대로에여 강추합니다.,1
보통 245신는데 딱맞게 나왔네요. 정사이즈나 반사이즈업 해도 될 것 같음. 발볼은 보통이구요. 디자인은 실물깡패에요 ㅋㅋ 다만 신발 혀 부분이 좀 단단해서 발목 닿는 부분이 약간 아픔 ㅠ 유연해지겟죠,1
어깨가 좀 작은거같지만 따뜻하고 매트한 재질이 좋습니다,1
헨리넥은 정핏으로 입는 것이 역시 잘 어울리네요 클래식 느낌 제대로 나는 헨리넥으로 추천합니다 단품 보다는 워크자켓 이너나 아메카지 이너로 좋을 것 같네요,1
오버 진해요,1
"가슴폭이 좁아서 한사이즈 크게 사세요!!!

이너로 입으면 m도 좋아요",1
후드 배색이 맛있게 잘 들어가서 캐주얼하게 입기 좋을 것 같아요,0
팔이 길게 나와서 좋았어요 딱맞는것보다 긴걸 선호하는 편이라 만족합니더,0
진짜 멋있어요!!🔥🌟,0
좁아 진해요,1
몇년 전에 그레이색 사고 너무 잘입고다녀서 블랙도 구매햇어요.역시나 굿굿 배송 빨라서 더 좋아요,1
"아이가 입고싶다고해서 구매했어요
가격대가 좀 있긴한데 그만큼 예쁩니다 ^^",0
반팔위에 폴라 입었더니 반팔 밖으로만 검은색으로 팔이 물들었네요 . 청바지 인줄알았네요,0
원래 다른 색상 계속 입고 있어서 또 주문 했습니다. 그런데 기존보다 목이 더 쫄리네요,1
강추,0
배송비 빨라요,0
편하고 얇은데 생각보다 따뜻하고 아무때나 입게 좋았어요,1
꽤 묵직한 편입니다. 투웨이라 좋고요 기장도 저스트한것 같습니다. 근데 후드 크기가 조금 큰것 같기도 합니다,1
너무 빠른배송과 항상믿는 브론슨 화이탱 입니다,0
원단이 두께감이 있고 소매끝단에 시보리로 되어있어 바람들어올 걱정없겠네요 옷만든 디테일이 탄탄해서 오래오래 잘입을것같네요,1
"무신사와의 첫만남
왜 이제알았지 ??
어제저녁9시쯤구매 오늘 오후4시에 도착?!!
총알배송이네 굿!!
넘 조아 ㅋㅋ 추천합니다.
내가 원한걸 여기서 할인받고 삼
배송도 빨라서 
강추강추!!!",0
박스 느림,0
"지금 까지 계속 못 받았습니다! 10일 지났는데요!!!! 빨리 연락해주세요!ㅠㅠ 
급합니다!!!!!!!!",0
"과제하느라 거울을 못 닦았어요 미안합니다 ㅠㅠ
저처럼 마이너한 이 색상의 실물이 궁금하실 분들을 위해

좋아요 날씨가 너무 장단 맞추기 힘들어서… 그냥 아우터 입으면 춥고 패딩 꺼내기엔 더워서 클론이 되더라도 생존을 위해 구비해야깄다 싶었는데 흔한 색상은 또 싫더라구요 ㅠㅠ 스파오가 색을 뷔페로 야물딱지게 말아 주셔서 개예쁜 컬러를 손에 넣게 됐습니다

좀 부한 감은 있긴 한데 세미오버로 나쁘지 않고 보온성은 애매합니다 그리고 마감이 별로예요 ㅠㅠ 3만 원대였으면 별 다섯 개",1
사무실에서 겨울에 입을랴고 샀어요 아주 좋습니다.,1
루즈 부드러워요,1
"배송 빠르고 포장 상태 좋습니다.
핏도 이쁘고 허벅지가 조금 굵어서 1인치업.
잘입어볼께요^^",1
받자마자 상태 괜찮은줄 알고 택 뜯었는데 신발 끈에 오염물이 다 묻어있네요 개 빡치네,1
"옷은 예쁘고 사이즈도 알맞아 다 좋았는데 배송 때문에 너무 민족하지 못 했어요
일요일 밤에 시켯는데 수요일 밤까지 운송장 하나 보내놓고 배송 현황은 하나도 안 보이고.... 그리고 목요일 저녁에 갑자기 오네요ㅋㅋ
진짜 트릴리온은 다 좋은데 배송이 너무 별로예요",1
날렵하고 깔끔한 디자인이라 어디에 매치해도 예쁘네요,0
물빠짐 커요,1
좁아 진해요,1
한번 세탁하니 기장이 줄어들었는데 저만 그런가요?,1
"작년 회색 구매 후 두번째 구매
가격대비 훌륭합니다",1
짱짱 부드러워요,1
일상복에 여러색 구매하여 잘입고있습니다. 사이즈별로 구매하여도 좋네요.,1
"후기에 한사이즈 크게 샀다는 댓글 많길래 
고민하다가 청키로우도 한사이즈 크게 추천하던거 
그냥 정사이즈 사니 잘맞아서 빅볼도 240 구매햇는데 
너무 딱맞고 걸으면 발톱 아파용 한사이즈 크게 구매하세여 ㅜ 얇은 양말 신고 신어도 양말 밀려용 두꺼운양말 못신을듯 발볼 큰편도 아닙니다",1
계절 까끌거려요,1
배송 빨라요,0
"뤠기중에 뤠기회사인것같다
타이어냄새가 이렇게 많이나는데
불량아니고 하루만밖에놔두면 된다고??
4번 세탁하고 2일간 섬유유연제에 담둬놔도 냄새가 사라지지 않는다... x같은것들아 이런거 고객에게 전담시키지말라고 디자인은 괜춘하나 입을수가없네",1
아직 입고 나가보진 못했지만 싸고 이뻐욤 가성비 굿,1
색 이쁨 예약배송이라 오래 걸럇지만 예뻐서 갠차늄,0
좋아요좋아요 ㅎㅎ 오늘 하루 잘 보내세요 너무좋아요 너무좋아요좋아요좋아요모두들 구입하세여 오늘 하루 잘 보내세요 너무좋아요 사세요 나좋아요 너무이뻐요 너무 아름다워요너무좋아요,0
핏은 엄청 널널한데 기모가 적당히 들어가있어서 엄청 포근하네요 추위를 잘 타는 사람으로써 지금 입어도 딱 좋습니당,1
길네 작아요,1
"사진처럼 살짝 워싱있는 진청 느낌은 아니고 
그냥 색좀 잘빠진 전형적인 청바지 느낌입니다.
페이탈리즘 두번째 구매라서 전에 삿던 사이즈 그대로 샀는데 유난히 이제품은 짧고 좁고 허리는 또 크네요
커팅된 버전으로 삿는데 컷팅도 여자바지처럼 돼있음",1
"여친이랑커플로입으려고싼값에샀는데 이건 진짜 싼티오지게나네요,,세일에 할인쿠폰먹여도 괜히샀다싶을정도로,,밖에돌아다니기어려운재질입니다 원마일도안되고 집에서만입어야될정도에요 한번입었는데 벌써슬슬보푸라기도올라올것같고,,질도별론데 얇으니까 더싼티나네요 대신 핏이이뻐서 반품하기귀찮아그냥입음",1
"만족! 🤩
생각보다 살짝 길긴하지만 밑에 쪼이니까 괜찮아요
편하게 잘 입고 다닐 것 같아요
가성비 최고!!",1
"대륙은 실수를 계속하여야만 한다..
재질도 좋고 잘 어울리는거 같아 좋아요.",1
시보리 좋아요,1
매우 만족합니다. 회색보다 색깔이 더 예쁜거같네요,0
편안 커요,1
"한번세탁하니 줄어들고 목쭈글해짐
비추천ㅡㅡ
안감에 보풀도 엄청남",1
기장도 딱 맞고 색도 비슷하네요 사이즈 좋습니다,1
보온성 좋고 가격 좋고 디자인 좋은데 마감이 좀 별로 였어요,1
아주아주 잘 입고 다니고 있숩니다 빳빳하고 힘 있는 후드집업이에요,0
"색 이쁘고 핏 이쁘고 짱 맘에 들어요
여름빼곤 다 입을 수 있을듯",1
무난하게 입기 좋은 바지에요.배송도 빠르고 잘 입을게요,0
주문 별로,0
옷은 진짜 예쁜데 털 빠짐 개심해요 다 이러는 것 같은데 개선 좀 해야 될 것 같아요 나중에는 털 다 빠져서 바람막이 되겠어요,1
다 좋은데 팔에 있는 주머니가 좀 거슬리더라구요 그거 말고는 실내에서 입을 목적으로 산거라서 만족해요,1
택배 별로,0
기사 느림,0
옷은 괜찮은데 보풀이 너무 잘생겨요 빨고입자마자 무슨...,1
"신발 받자마자 너무 마음에 들어서 소리질렀어요
컬러가 실물이 너무예쁘네요
사이즈가 없어서 재입고 되길 기다렸는데 되자마자 구매했어요  예뻐요",1
"레오파드 무늬가 귀여워요
배송 빠르고 좋습니다.",0
기사 별로,0
이쁘고 따뜻해요 다운패딩인데 저렴하게 구매해서 만족합니다,1
작다기보다는 살짝 쫀쫀한 느낌입니다. 여유롭게 아래로 떨어지기보다는 지퍼를 다 잠궜을 때는 아래의 시보리가 짱짱하게 잡혀있기 때문에 쫀쫀한 느낌으로 타이트하게 잡아줍니다! 하지만 가슴이나 어깨의 품은 여유로운 핏으로 나왔고 투웨이 지퍼로 되어있으니 문제는 딱히 없네요 !,1
좋아하는 연예인 손민수한건데 딱 기본템으로 졸은 것 같아요 데일리로 잘 입고 다닐 것 같습니당,0
"색깔별로 신을만큼 이쁘고 편해요^^
어떤옷에건 전부 어울려서 넘 잘신고있는 운동화예요",0
택배 별로,0
"페이탈리즘은 처음 사봤는데 해당바지는
조금 스키니핏이네요 그래도 이쁩니다",1
배송도 빠르고 너무 좋았습니다 . 신어봤는데 너무 편해요,0
"할인할때 싸게 잘구입했어요.
화면이랑 같아 좋네요.",1
분명 저는 새 제품을 샀는데 오염이 너무 많습니다. 사이즈는 무조건 업 하세요. 실물이 예쁘긴 함.,1
택배 굿,0
"가성비 갓갓!!
오버핏이 난무하는 요즘
오랜만레 마음에 드는 정핏 후드!!",1
배송 빨라요,0
"색감은 화면에서 보이던 거의 그대로구요!
핏은 딱 적당한 테이퍼드핏입니다!
다만 스판끼는 없어서 좀더 편하게 입고자하시면 한 사이즈업도 괜찮을 거 같아요",1
행사할때 기모 맨투맨 2개 득템쌨구요~추워진 날 씨에 따뜻하게 잘 입고 있었요~겨울이 다가오니 더 활용도가 좋아요~!!!,1
강추,0
"최애 헨리넥 티셔츠!  타 브랜드도 구매해봤지만 헨리넥은 브론슨 못따라가는 것 같아요. 2팩으로 구매하면 가격도 저렴해서 쟁여두기 좋고, 기본티 같지만 포인트가 있는 티이고 핏도 좋아서 너무 만족! 헨리넥은 여기로 정착!",1
아이가 완전 마음에 들어합니다~~ 사이즈 스몰이지만 루즈핏인지 많이 커요 하지만 아이는 일부러 큰걸 산거라고 이쁘다고 해요^^,1
"허리를 l로하니까 좀 크더라도 입기는 편한것 같아요
옷도 예뻐서 잘 입을것 같아요",1
아주조아요감사합니다 고생하시소다음에또구매할게여빵빵하고,0
택배 좋음,0
160cm 44kg 중딩 딸에 사이즈 이쁘게 맞아요,1
앞으로도 이쁜 제품 많이 만들어주세요 자주 찾아올게요,1
명란젓냄새가 너무 나고 그리고 9월30일에 시켰는데 10월12일에 왔습니다 디자인 굿굿,1
블프세일로 좋은 가격에 사고싶었던 롱슬리브 살 수 있어서 좋았었습니다. 가성비 좋네요,1
"색감도 이쁘고 편안하게 휘뚜루 마뚜루 입기 좋아요 
강추",1
입기전에는 잘샀다 싶었는데 막상 입고 보니 옷에 손상이 있었네요,0
헐렁 까끌거려요,1
기사 굿,0
사이즈 추천 보고 m구매했고 입어보니 적당했는데 빨고 입으려고 빨았더니 갑자기 칠부바지마냥 짧아졌네요. 두 벌 다 못 입게 생겨서 여자친구 줬어요. 무신사 꺼라고 다 믿을 만 하진 않네요..,1
굿굿,0
"와!!! 역시 브라운브레스!!! 
따수워서 이번 겨울에도 잘 입고 다닐 거 같아요",1
"스판끼없이 탄탄한 원단입니다 뭔가 이게 면100이 맞나 샆을 장도로 단단해요 많은 후가들처럼 한싸이즈 압했는데 오바핏이라기엔 정핏이 나오고, 정핏이라기엔 좀 큰 느낌이예료. 본래 이 옷의 취지대로라면 
본인 정싸이즈대로 입는게 나을 것 같습니다 
일단 세탁하고, 건조기 돌혀보고 입어보면 감잡힐 것 같아요 ",1
강추,0
"겨울에 정말 좋은 신발 같아요!
눈에도 끄덕없고 폭신폭신하네요 좋아요",1
탄탄한 소재에 디자인도 무난하니 좋습니다.,1
너무이쁨 왜이제샀나 진작살껄 쿠폰이랑할인해서  6만원대에 저렴하게구해해서 좋아요,0
평소 235사이즈를 신지만 크다는 후기가 많아 230으로 샀더니 딱 맞네요ㅎㅎ 바닥도 폭신하고 색도 맘에 들고 딱 좋네요ㅎㅎ,1
"생가보다 두께감이 있어서 아우터로 
입기에 무리 없습니다
코트나 점퍼 이너로 입기에는 좀 무리일 듯 합니다
약간의 광택이 감도는 쨍한 네이비 색상이 참 예쁘네요
사이즈는 정사이즈로 봐도 무방하나 개인적으로는 팔이 
좀 길게 느껴집니다
하지만 소매 끝단 시보리 처리로 입기에 큰 불편함은
없습니다 
앞판 스냅버튼은 새옷이라 그런지 좀 빡빡하네요",1
